OrderID,OrderDate,ShipDate,CustomerID,ProductID,RegionID,SalesChannel,PaymentMethod,Quantity,UnitPrice,Discount,TotalSales,TotalCost,TotalProfit
ORD-2023-01102,2023-07-30,2023-07-31,CUST-0142,PRD-016,R108,Distributor,PayPal,6,24,0.2,115.2,54,61.2
ORD-2023-01648,2023-07-30,2023-08-01,CUST-0206,PRD-013,R106,Distributor,Cash,2,28,0,56,28,28
ORD-2023-02164,2023-07-30,2023-08-04,CUST-0143,PRD-027,R105,Distributor,Bank Transfer,4,260,0,1040,460,580
ORD-2023-01480,2023-07-31,2023-08-02,CUST-0246,PRD-012,R101,Online,Bank Transfer,3,199,0,597,270,327
ORD-2023-01538,2023-07-31,2023-08-03,CUST-0187,PRD-018,R105,Online,Credit Card,1,85,0.2,68,40,28
ORD-2023-01770,2023-07-31,2023-08-04,CUST-0246,PRD-023,R107,In-Store,Credit Card,5,149,0.15,633.25,325,308.25
ORD-2023-02526,2023-07-31,2023-08-01,CUST-0019,PRD-022,R103,Distributor,Bank Transfer,4,450,0,1800,840,960
ORD-2023-00849,2023-08-01,2023-08-06,CUST-0048,PRD-003,R108,In-Store,PayPal,1,749,0,749,480,269
ORD-2023-01831,2023-08-01,2023-08-04,CUST-0181,PRD-028,R108,Distributor,Cash,4,135,0,540,240,300
ORD-2023-02209,2023-08-01,2023-08-03,CUST-0211,PRD-007,R102,In-Store,PayPal,6,129,0,774,330,444
ORD-2023-03216,2023-08-01,2023-08-02,CUST-0032,PRD-013,R106,Online,PayPal,5,28,0,140,70,70
ORD-2023-03284,2023-08-01,2023-08-04,CUST-0144,PRD-016,R107,In-Store,Bank Transfer,6,24,0.05,136.8,54,82.8
ORD-2023-00826,2023-08-02,2023-08-04,CUST-0119,PRD-021,R103,Online,Cash,5,289,0,1445,600,845
ORD-2023-02595,2023-08-02,2023-08-03,CUST-0109,PRD-021,R106,In-Store,Bank Transfer,2,289,0,578,240,338
ORD-2023-03140,2023-08-02,2023-08-07,CUST-0093,PRD-009,R103,Distributor,Credit Card,6,329,0.05,1875.3,1080,795.3
ORD-2023-02049,2023-08-03,2023-08-08,CUST-0009,PRD-010,R103,In-Store,Cash,4,799,0,3196,1680,1516
ORD-2023-02475,2023-08-03,2023-08-08,CUST-0054,PRD-009,R106,Distributor,Credit Card,5,329,0.15,1398.25,900,498.25
ORD-2023-00696,2023-08-04,2023-08-06,CUST-0194,PRD-018,R104,Distributor,Credit Card,3,85,0.1,229.5,120,109.5
ORD-2023-03053,2023-08-04,2023-08-05,CUST-0003,PRD-007,R103,In-Store,PayPal,6,129,0,774,330,444
ORD-2023-00138,2023-08-05,2023-08-10,CUST-0085,PRD-018,R106,Distributor,Cash,1,85,0.05,80.75,40,40.75
ORD-2023-00794,2023-08-05,2023-08-10,CUST-0097,PRD-026,R101,Distributor,PayPal,2,210,0.2,336,190,146
ORD-2023-01547,2023-08-05,2023-08-08,CUST-0142,PRD-018,R108,Distributor,Cash,6,85,0,510,240,270
ORD-2023-01926,2023-08-05,2023-08-10,CUST-0125,PRD-006,R107,Online,Bank Transfer,3,89,0.15,226.95,105,121.95
ORD-2023-02234,2023-08-05,2023-08-06,CUST-0096,PRD-017,R102,Distributor,PayPal,1,139,0.2,111.2,65,46.2
ORD-2023-01375,2023-08-06,2023-08-09,CUST-0207,PRD-026,R104,Distributor,PayPal,2,210,0,420,190,230
ORD-2023-00469,2023-08-07,2023-08-12,CUST-0114,PRD-003,R106,In-Store,PayPal,1,749,0,749,480,269
ORD-2023-00273,2023-08-09,2023-08-10,CUST-0164,PRD-021,R105,Distributor,Bank Transfer,6,289,0.05,1647.3,720,927.3
ORD-2023-01146,2023-08-09,2023-08-10,CUST-0094,PRD-003,R107,Online,Bank Transfer,2,749,0,1498,960,538
ORD-2023-01300,2023-08-09,2023-08-10,CUST-0083,PRD-019,R106,In-Store,PayPal,1,175,0,175,75,100
ORD-2023-01329,2023-08-09,2023-08-11,CUST-0140,PRD-001,R106,Online,PayPal,6,999,0,5994,3900,2094
ORD-2023-02756,2023-08-09,2023-08-10,CUST-0227,PRD-003,R107,Distributor,Cash,1,749,0.1,674.1,480,194.1
ORD-2023-02818,2023-08-09,2023-08-13,CUST-0237,PRD-012,R108,In-Store,Bank Transfer,5,199,0,995,450,545
ORD-2023-02861,2023-08-09,2023-08-13,CUST-0199,PRD-028,R108,In-Store,Cash,6,135,0,810,360,450
ORD-2023-03025,2023-08-09,2023-08-12,CUST-0058,PRD-025,R108,Distributor,Cash,4,620,0,2480,1160,1320
ORD-2023-01155,2023-08-11,2023-08-15,CUST-0207,PRD-003,R103,Online,Bank Transfer,4,749,0.15,2546.6,1920,626.6
ORD-2023-02443,2023-08-11,2023-08-12,CUST-0227,PRD-023,R104,In-Store,Credit Card,5,149,0,745,325,420
ORD-2023-02683,2023-08-11,2023-08-16,CUST-0073,PRD-025,R103,Online,Cash,5,620,0.05,2945,1450,1495
ORD-2023-00020,2023-08-13,2023-08-18,CUST-0153,PRD-001,R103,Distributor,Bank Transfer,6,999,0.05,5694.3,3900,1794.3
ORD-2023-01765,2023-08-13,2023-08-17,CUST-0035,PRD-018,R101,In-Store,PayPal,3,85,0.2,204,120,84
ORD-2023-02548,2023-08-13,2023-08-16,CUST-0228,PRD-024,R101,Online,Credit Card,2,549,0.2,878.4,480,398.4
ORD-2023-03282,2023-08-13,2023-08-16,CUST-0181,PRD-008,R101,Online,Credit Card,1,49,0.1,44.1,18,26.1
ORD-2023-00055,2023-08-14,2023-08-16,CUST-0225,PRD-011,R105,In-Store,Cash,5,499,0.05,2370.25,1300,1070.25
ORD-2023-00902,2023-08-14,2023-08-18,CUST-0053,PRD-018,R108,Distributor,Bank Transfer,3,85,0.15,216.75,120,96.75
ORD-2023-03062,2023-08-14,2023-08-15,CUST-0203,PRD-007,R102,Distributor,Credit Card,4,129,0.05,490.2,220,270.2
ORD-2023-00353,2023-08-15,2023-08-17,CUST-0006,PRD-008,R106,Online,Credit Card,4,49,0.05,186.2,72,114.2
ORD-2023-01028,2023-08-15,2023-08-16,CUST-0184,PRD-025,R103,Distributor,Bank Transfer,6,620,0,3720,1740,1980
ORD-2023-03195,2023-08-16,2023-08-20,CUST-0096,PRD-019,R101,In-Store,Cash,5,175,0,875,375,500
ORD-2023-03411,2023-08-16,2023-08-19,CUST-0027,PRD-003,R106,In-Store,Cash,6,749,0,4494,2880,1614
ORD-2023-02964,2023-08-17,2023-08-22,CUST-0198,PRD-016,R103,Online,Bank Transfer,4,24,0,96,36,60
ORD-2023-03310,2023-08-17,2023-08-21,CUST-0076,PRD-011,R105,Distributor,Bank Transfer,4,499,0.15,1696.6,1040,656.6
ORD-2023-00498,2023-08-18,2023-08-23,CUST-0202,PRD-021,R107,Online,PayPal,6,289,0.1,1560.6,720,840.6
ORD-2023-01071,2023-08-18,2023-08-23,CUST-0088,PRD-007,R103,Online,Credit Card,4,129,0.05,490.2,220,270.2
ORD-2023-02133,2023-08-18,2023-08-19,CUST-0136,PRD-028,R107,In-Store,PayPal,1,135,0.2,108,60,48
ORD-2023-02610,2023-08-18,2023-08-20,CUST-0089,PRD-005,R106,In-Store,PayPal,4,39,0,156,60,96
ORD-2023-03259,2023-08-18,2023-08-19,CUST-0065,PRD-011,R104,Online,PayPal,1,499,0,499,260,239
ORD-2023-00073,2023-08-19,2023-08-20,CUST-0104,PRD-027,R104,Distributor,Cash,2,260,0.2,416,230,186
ORD-2023-00275,2023-08-19,2023-08-21,CUST-0067,PRD-024,R103,Online,Credit Card,3,549,0.05,1564.65,720,844.65
ORD-2023-00389,2023-08-19,2023-08-21,CUST-0180,PRD-002,R106,Online,Cash,1,1699,0,1699,1100,599
ORD-2023-00850,2023-08-19,2023-08-24,CUST-0112,PRD-005,R101,Distributor,Cash,2,39,0,78,30,48
ORD-2023-00891,2023-08-19,2023-08-24,CUST-0061,PRD-007,R105,In-Store,Credit Card,4,129,0,516,220,296
ORD-2023-03029,2023-08-19,2023-08-20,CUST-0124,PRD-010,R108,In-Store,Bank Transfer,3,799,0,2397,1260,1137
ORD-2023-00697,2023-08-20,2023-08-21,CUST-0055,PRD-015,R103,Distributor,Cash,3,15,0.1,40.5,15,25.5
ORD-2023-01083,2023-08-20,2023-08-23,CUST-0149,PRD-027,R106,Online,PayPal,3,260,0.15,663,345,318
ORD-2023-01565,2023-08-20,2023-08-22,CUST-0040,PRD-022,R106,In-Store,Credit Card,4,450,0,1800,840,960
ORD-2023-01580,2023-08-20,2023-08-23,CUST-0003,PRD-001,R104,Online,Credit Card,3,999,0.1,2697.3,1950,747.3
ORD-2023-00486,2023-08-21,2023-08-26,CUST-0151,PRD-012,R102,In-Store,Cash,3,199,0,597,270,327
ORD-2023-00700,2023-08-21,2023-08-26,CUST-0185,PRD-010,R105,Online,Cash,2,799,0,1598,840,758
ORD-2023-01682,2023-08-21,2023-08-26,CUST-0208,PRD-015,R101,Online,Credit Card,3,15,0,45,15,30
ORD-2023-01773,2023-08-21,2023-08-26,CUST-0053,PRD-023,R102,In-Store,Bank Transfer,3,149,0.2,357.6,195,162.6
ORD-2023-02499,2023-08-21,2023-08-26,CUST-0010,PRD-023,R101,Online,Bank Transfer,5,149,0.1,670.5,325,345.5
ORD-2023-03426,2023-08-21,2023-08-23,CUST-0091,PRD-025,R108,In-Store,Bank Transfer,5,620,0.1,2790,1450,1340
ORD-2023-01486,2023-08-22,2023-08-25,CUST-0033,PRD-009,R101,Online,PayPal,4,329,0,1316,720,596
ORD-2023-01900,2023-08-22,2023-08-25,CUST-0093,PRD-023,R105,Distributor,Cash,3,149,0.15,379.95,195,184.95
ORD-2023-02278,2023-08-22,2023-08-23,CUST-0136,PRD-009,R108,Online,Bank Transfer,4,329,0.05,1250.2,720,530.2
ORD-2023-00352,2023-08-23,2023-08-26,CUST-0063,PRD-006,R101,Online,Credit Card,1,89,0.15,75.65,35,40.65
ORD-2023-00682,2023-08-23,2023-08-26,CUST-0205,PRD-027,R104,In-Store,PayPal,4,260,0,1040,460,580
ORD-2023-01085,2023-08-23,2023-08-26,CUST-0242,PRD-019,R107,In-Store,Bank Transfer,4,175,0.2,560,300,260
ORD-2023-02565,2023-08-23,2023-08-27,CUST-0202,PRD-005,R107,Online,Bank Transfer,6,39,0.05,222.3,90,132.3
ORD-2023-02919,2023-08-23,2023-08-25,CUST-0128,PRD-014,R108,Distributor,Credit Card,4,22,0,88,32,56
ORD-2023-03122,2023-08-24,2023-08-29,CUST-0203,PRD-010,R106,In-Store,Credit Card,3,799,0.15,2037.45,1260,777.45
ORD-2023-00018,2023-08-25,2023-08-29,CUST-0249,PRD-027,R106,In-Store,Cash,4,260,0,1040,460,580
ORD-2023-00258,2023-08-25,2023-08-27,CUST-0141,PRD-007,R103,Distributor,PayPal,6,129,0,774,330,444
ORD-2023-00542,2023-08-25,2023-08-30,CUST-0092,PRD-003,R101,In-Store,Bank Transfer,3,749,0.05,2134.65,1440,694.65
ORD-2023-00752,2023-08-25,2023-08-27,CUST-0196,PRD-028,R103,In-Store,Cash,5,135,0,675,300,375
ORD-2023-00977,2023-08-25,2023-08-27,CUST-0215,PRD-007,R102,In-Store,Credit Card,4,129,0.05,490.2,220,270.2
ORD-2023-01483,2023-08-26,2023-08-30,CUST-0007,PRD-007,R102,In-Store,Bank Transfer,3,129,0,387,165,222
ORD-2023-01883,2023-08-26,2023-08-29,CUST-0092,PRD-002,R103,Online,Cash,5,1699,0.05,8070.25,5500,2570.25
ORD-2023-02180,2023-08-26,2023-08-30,CUST-0213,PRD-003,R108,Online,Bank Transfer,5,749,0,3745,2400,1345
ORD-2023-00019,2023-08-27,2023-08-30,CUST-0118,PRD-028,R105,Online,Bank Transfer,2,135,0.05,256.5,120,136.5
ORD-2023-01035,2023-08-27,2023-09-01,CUST-0214,PRD-015,R107,In-Store,Bank Transfer,2,15,0.15,25.5,10,15.5
ORD-2023-01104,2023-08-27,2023-08-30,CUST-0232,PRD-004,R102,Online,Credit Card,3,2199,0,6597,4200,2397
ORD-2023-01262,2023-08-27,2023-08-30,CUST-0166,PRD-027,R102,In-Store,PayPal,6,260,0,1560,690,870
ORD-2023-01964,2023-08-27,2023-08-30,CUST-0092,PRD-016,R106,Distributor,PayPal,6,24,0.05,136.8,54,82.8
ORD-2023-02075,2023-08-27,2023-08-29,CUST-0022,PRD-013,R107,Online,Bank Transfer,3,28,0.2,67.2,42,25.2
ORD-2023-02266,2023-08-27,2023-09-01,CUST-0195,PRD-026,R107,Online,Bank Transfer,3,210,0.05,598.5,285,313.5
ORD-2023-00070,2023-08-28,2023-08-29,CUST-0044,PRD-019,R101,Online,Bank Transfer,5,175,0,875,375,500
ORD-2023-00106,2023-08-28,2023-08-29,CUST-0050,PRD-015,R104,In-Store,Credit Card,4,15,0,60,20,40
ORD-2023-01156,2023-08-28,2023-08-29,CUST-0017,PRD-016,R104,Distributor,Cash,3,24,0.15,61.2,27,34.2
ORD-2023-01841,2023-08-28,2023-09-01,CUST-0144,PRD-022,R106,Distributor,Cash,6,450,0.2,2160,1260,900
ORD-2023-02449,2023-08-28,2023-09-02,CUST-0036,PRD-011,R104,Online,Credit Card,4,499,0,1996,1040,956
ORD-2023-00921,2023-08-29,2023-09-01,CUST-0082,PRD-003,R105,In-Store,Bank Transfer,3,749,0,2247,1440,807
ORD-2023-01662,2023-08-29,2023-08-30,CUST-0214,PRD-002,R104,Distributor,PayPal,1,1699,0.15,1444.15,1100,344.15
ORD-2023-01650,2023-08-30,2023-09-04,CUST-0062,PRD-016,R104,Online,Credit Card,6,24,0.1,129.6,54,75.6
ORD-2023-01981,2023-08-30,2023-09-02,CUST-0249,PRD-006,R103,Distributor,Cash,4,89,0.1,320.4,140,180.4
ORD-2023-03435,2023-08-30,2023-09-01,CUST-0142,PRD-013,R107,Online,Bank Transfer,6,28,0,168,84,84
ORD-2023-00528,2023-08-31,2023-09-02,CUST-0106,PRD-024,R103,In-Store,Credit Card,2,549,0.1,988.2,480,508.2
ORD-2023-01856,2023-08-31,2023-09-05,CUST-0103,PRD-007,R106,Online,Cash,1,129,0,129,55,74
ORD-2023-01523,2023-09-01,2023-09-03,CUST-0223,PRD-024,R107,Online,PayPal,2,549,0,1098,480,618
ORD-2023-02221,2023-09-01,2023-09-06,CUST-0130,PRD-001,R101,Online,Credit Card,4,999,0.05,3796.2,2600,1196.2
ORD-2023-03298,2023-09-01,2023-09-03,CUST-0039,PRD-008,R108,In-Store,PayPal,3,49,0.05,139.65,54,85.65
ORD-2023-00577,2023-09-02,2023-09-07,CUST-0046,PRD-002,R106,Online,Cash,6,1699,0,10194,6600,3594
ORD-2023-01872,2023-09-02,2023-09-06,CUST-0017,PRD-018,R102,Distributor,PayPal,1,85,0,85,40,45
ORD-2023-02274,2023-09-02,2023-09-03,CUST-0188,PRD-009,R108,In-Store,Bank Transfer,1,329,0.1,296.1,180,116.1
ORD-2023-02936,2023-09-02,2023-09-03,CUST-0142,PRD-006,R104,Online,PayPal,6,89,0.1,480.6,210,270.6
ORD-2023-00517,2023-09-03,2023-09-05,CUST-0194,PRD-018,R103,Online,PayPal,1,85,0.2,68,40,28
ORD-2023-01226,2023-09-03,2023-09-05,CUST-0149,PRD-013,R107,Online,Cash,5,28,0.05,133,70,63
ORD-2023-03242,2023-09-03,2023-09-05,CUST-0015,PRD-020,R105,Distributor,Bank Transfer,5,230,0.1,1035,550,485
ORD-2023-03333,2023-09-03,2023-09-05,CUST-0017,PRD-011,R108,In-Store,Cash,2,499,0,998,520,478
ORD-2023-02448,2023-09-04,2023-09-06,CUST-0019,PRD-007,R107,In-Store,Credit Card,1,129,0,129,55,74
ORD-2023-01531,2023-09-05,2023-09-08,CUST-0211,PRD-015,R108,Distributor,Credit Card,2,15,0.1,27,10,17
ORD-2023-01865,2023-09-05,2023-09-10,CUST-0244,PRD-018,R102,In-Store,Credit Card,5,85,0.05,403.75,200,203.75
ORD-2023-02704,2023-09-05,2023-09-08,CUST-0088,PRD-019,R104,Online,Bank Transfer,6,175,0,1050,450,600
ORD-2023-03040,2023-09-05,2023-09-08,CUST-0008,PRD-012,R106,In-Store,PayPal,2,199,0,398,180,218
ORD-2023-03120,2023-09-05,2023-09-10,CUST-0134,PRD-010,R101,In-Store,Cash,1,799,0.2,639.2,420,219.2
ORD-2023-01026,2023-09-06,2023-09-11,CUST-0122,PRD-012,R102,Online,PayPal,6,199,0.15,1014.9,540,474.9
ORD-2023-00045,2023-09-07,2023-09-09,CUST-0177,PRD-004,R107,Online,Credit Card,1,2199,0.05,2089.05,1400,689.05
ORD-2023-01854,2023-09-07,2023-09-11,CUST-0101,PRD-021,R101,In-Store,PayPal,1,289,0,289,120,169
ORD-2023-02687,2023-09-07,2023-09-12,CUST-0191,PRD-002,R107,Online,Credit Card,5,1699,0,8495,5500,2995
ORD-2023-02779,2023-09-07,2023-09-12,CUST-0230,PRD-027,R105,Online,PayPal,1,260,0,260,115,145
ORD-2023-03088,2023-09-07,2023-09-08,CUST-0076,PRD-021,R107,Online,Bank Transfer,6,289,0,1734,720,1014
ORD-2023-00715,2023-09-08,2023-09-13,CUST-0150,PRD-007,R106,Online,PayPal,5,129,0.05,612.75,275,337.75
ORD-2023-01509,2023-09-08,2023-09-12,CUST-0089,PRD-013,R102,Distributor,Bank Transfer,2,28,0.05,53.2,28,25.2
ORD-2023-03276,2023-09-08,2023-09-11,CUST-0030,PRD-028,R101,In-Store,Credit Card,4,135,0.2,432,240,192
ORD-2023-01178,2023-09-09,2023-09-14,CUST-0232,PRD-017,R102,In-Store,Cash,1,139,0,139,65,74
ORD-2023-02994,2023-09-09,2023-09-13,CUST-0061,PRD-014,R108,Distributor,PayPal,3,22,0,66,24,42
ORD-2023-01254,2023-09-10,2023-09-13,CUST-0078,PRD-026,R106,In-Store,PayPal,6,210,0,1260,570,690
ORD-2023-02568,2023-09-10,2023-09-11,CUST-0052,PRD-011,R106,In-Store,Cash,1,499,0.05,474.05,260,214.05
ORD-2023-00956,2023-09-11,2023-09-13,CUST-0185,PRD-009,R102,In-Store,PayPal,4,329,0.05,1250.2,720,530.2
ORD-2023-01137,2023-09-11,2023-09-16,CUST-0138,PRD-028,R101,In-Store,Cash,2,135,0,270,120,150
ORD-2023-01670,2023-09-11,2023-09-14,CUST-0053,PRD-026,R107,Distributor,Credit Card,3,210,0,630,285,345
ORD-2023-02976,2023-09-11,2023-09-14,CUST-0074,PRD-001,R104,In-Store,Credit Card,3,999,0.1,2697.3,1950,747.3
ORD-2023-00338,2023-09-12,2023-09-17,CUST-0100,PRD-018,R103,Online,Cash,4,85,0,340,160,180
ORD-2023-00394,2023-09-12,2023-09-16,CUST-0228,PRD-022,R104,Distributor,PayPal,3,450,0.1,1215,630,585
ORD-2023-00398,2023-09-12,2023-09-15,CUST-0232,PRD-014,R106,Distributor,Cash,1,22,0.1,19.8,8,11.8
ORD-2023-02679,2023-09-13,2023-09-16,CUST-0119,PRD-025,R108,Distributor,Bank Transfer,6,620,0,3720,1740,1980
ORD-2023-00618,2023-09-14,2023-09-19,CUST-0162,PRD-005,R101,In-Store,Bank Transfer,3,39,0,117,45,72
ORD-2023-01013,2023-09-14,2023-09-17,CUST-0115,PRD-009,R103,Distributor,Cash,3,329,0,987,540,447
ORD-2023-00082,2023-09-15,2023-09-20,CUST-0111,PRD-024,R104,Distributor,PayPal,1,549,0.1,494.1,240,254.1
ORD-2023-00425,2023-09-15,2023-09-18,CUST-0040,PRD-004,R105,In-Store,Cash,5,2199,0.15,9345.75,7000,2345.75
ORD-2023-00500,2023-09-15,2023-09-16,CUST-0009,PRD-014,R106,In-Store,Bank Transfer,5,22,0.1,99,40,59
ORD-2023-01558,2023-09-16,2023-09-20,CUST-0017,PRD-016,R108,In-Store,Cash,6,24,0.05,136.8,54,82.8
ORD-2023-00154,2023-09-17,2023-09-20,CUST-0043,PRD-005,R108,Distributor,Bank Transfer,6,39,0,234,90,144
ORD-2023-00661,2023-09-17,2023-09-21,CUST-0148,PRD-015,R101,Distributor,Bank Transfer,3,15,0.1,40.5,15,25.5
ORD-2023-00785,2023-09-17,2023-09-19,CUST-0062,PRD-015,R106,Online,PayPal,3,15,0.05,42.75,15,27.75
ORD-2023-01121,2023-09-17,2023-09-21,CUST-0162,PRD-026,R103,In-Store,Bank Transfer,6,210,0,1260,570,690
ORD-2023-01514,2023-09-17,2023-09-18,CUST-0208,PRD-024,R103,Online,Bank Transfer,3,549,0.1,1482.3,720,762.3
ORD-2023-02746,2023-09-17,2023-09-18,CUST-0048,PRD-019,R106,Distributor,Credit Card,2,175,0,350,150,200
ORD-2023-02541,2023-09-18,2023-09-21,CUST-0237,PRD-020,R107,Online,Cash,6,230,0.05,1311,660,651
ORD-2023-00823,2023-09-19,2023-09-20,CUST-0176,PRD-026,R106,Online,Cash,5,210,0,1050,475,575
ORD-2023-01487,2023-09-19,2023-09-22,CUST-0209,PRD-021,R104,In-Store,Bank Transfer,1,289,0,289,120,169
ORD-2023-02789,2023-09-19,2023-09-22,CUST-0048,PRD-026,R107,Online,Bank Transfer,6,210,0,1260,570,690
ORD-2023-00044,2023-09-20,2023-09-21,CUST-0136,PRD-009,R102,Distributor,Credit Card,1,329,0.05,312.55,180,132.55
ORD-2023-01247,2023-09-20,2023-09-25,CUST-0176,PRD-013,R107,Distributor,Cash,3,28,0,84,42,42
ORD-2023-00410,2023-09-21,2023-09-24,CUST-0131,PRD-028,R107,Distributor,Cash,5,135,0,675,300,375
ORD-2023-02321,2023-09-21,2023-09-25,CUST-0211,PRD-023,R106,In-Store,PayPal,1,149,0.2,119.2,65,54.2
ORD-2023-02588,2023-09-21,2023-09-24,CUST-0210,PRD-001,R101,Distributor,Bank Transfer,5,999,0.05,4745.25,3250,1495.25
ORD-2023-03220,2023-09-21,2023-09-22,CUST-0058,PRD-022,R103,In-Store,Bank Transfer,6,450,0,2700,1260,1440
ORD-2023-01673,2023-09-22,2023-09-25,CUST-0247,PRD-013,R102,Online,Bank Transfer,2,28,0.05,53.2,28,25.2
ORD-2023-02097,2023-09-22,2023-09-23,CUST-0090,PRD-019,R101,Online,Credit Card,4,175,0.1,630,300,330
ORD-2023-03397,2023-09-22,2023-09-24,CUST-0153,PRD-018,R106,Online,Credit Card,3,85,0.15,216.75,120,96.75
ORD-2023-00016,2023-09-23,2023-09-26,CUST-0123,PRD-020,R108,Distributor,Bank Transfer,3,230,0,690,330,360
ORD-2023-02320,2023-09-23,2023-09-28,CUST-0106,PRD-007,R105,In-Store,Bank Transfer,3,129,0.1,348.3,165,183.3
ORD-2023-00648,2023-09-24,2023-09-27,CUST-0033,PRD-027,R108,Online,Cash,4,260,0.05,988,460,528
ORD-2023-00837,2023-09-24,2023-09-28,CUST-0103,PRD-012,R103,Online,PayPal,5,199,0,995,450,545
ORD-2023-01959,2023-09-24,2023-09-25,CUST-0227,PRD-010,R107,In-Store,Credit Card,1,799,0.2,639.2,420,219.2
ORD-2023-02315,2023-09-24,2023-09-28,CUST-0174,PRD-004,R102,Online,Credit Card,5,2199,0,10995,7000,3995
ORD-2023-02722,2023-09-24,2023-09-26,CUST-0118,PRD-011,R101,Online,Cash,3,499,0.2,1197.6,780,417.6
ORD-2023-03322,2023-09-24,2023-09-27,CUST-0138,PRD-019,R101,Online,Bank Transfer,4,175,0.05,665,300,365
ORD-2023-00630,2023-09-25,2023-09-27,CUST-0141,PRD-027,R108,In-Store,Credit Card,6,260,0.2,1248,690,558
ORD-2023-01240,2023-09-25,2023-09-28,CUST-0023,PRD-013,R107,Online,Credit Card,5,28,0,140,70,70
ORD-2023-01323,2023-09-25,2023-09-30,CUST-0034,PRD-011,R105,Online,Credit Card,3,499,0.15,1272.45,780,492.45
ORD-2023-01709,2023-09-25,2023-09-27,CUST-0213,PRD-011,R108,Online,PayPal,2,499,0.15,848.3,520,328.3
ORD-2023-02231,2023-09-25,2023-09-29,CUST-0062,PRD-008,R107,Online,Credit Card,2,49,0.2,78.4,36,42.4
ORD-2023-01898,2023-09-26,2023-09-28,CUST-0075,PRD-007,R108,Online,Bank Transfer,6,129,0.2,619.2,330,289.2
ORD-2023-02698,2023-09-26,2023-09-30,CUST-0193,PRD-027,R106,In-Store,Bank Transfer,5,260,0.15,1105,575,530
ORD-2023-00382,2023-09-27,2023-10-02,CUST-0201,PRD-028,R107,Online,Cash,2,135,0.05,256.5,120,136.5
ORD-2023-02754,2023-09-27,2023-10-02,CUST-0136,PRD-006,R101,In-Store,Cash,5,89,0.2,356,175,181
ORD-2023-02948,2023-09-27,2023-10-02,CUST-0030,PRD-026,R106,Distributor,Bank Transfer,3,210,0,630,285,345
ORD-2023-02951,2023-09-27,2023-10-02,CUST-0014,PRD-009,R104,In-Store,Bank Transfer,1,329,0.1,296.1,180,116.1
ORD-2023-00276,2023-09-28,2023-10-02,CUST-0160,PRD-019,R108,In-Store,Credit Card,3,175,0.05,498.75,225,273.75
ORD-2023-00471,2023-09-28,2023-10-03,CUST-0171,PRD-021,R104,Online,PayPal,3,289,0,867,360,507
ORD-2023-01390,2023-09-29,2023-10-02,CUST-0020,PRD-014,R105,Distributor,Credit Card,6,22,0.2,105.6,48,57.6
ORD-2023-01944,2023-09-30,2023-10-04,CUST-0246,PRD-024,R108,Online,Credit Card,4,549,0.2,1756.8,960,796.8
ORD-2023-03293,2023-09-30,2023-10-04,CUST-0220,PRD-026,R104,In-Store,Credit Card,4,210,0.15,714,380,334
ORD-2023-03347,2023-09-30,2023-10-01,CUST-0145,PRD-015,R103,Distributor,Credit Card,2,15,0.05,28.5,10,18.5
ORD-2023-00693,2023-10-01,2023-10-05,CUST-0197,PRD-003,R104,Online,PayPal,6,749,0.2,3595.2,2880,715.2
ORD-2023-02183,2023-10-01,2023-10-05,CUST-0074,PRD-004,R105,Distributor,Cash,1,2199,0.1,1979.1,1400,579.1
ORD-2023-03214,2023-10-02,2023-10-07,CUST-0020,PRD-004,R104,Online,Cash,5,2199,0.2,8796,7000,1796
ORD-2023-03044,2023-10-03,2023-10-05,CUST-0074,PRD-015,R106,In-Store,Bank Transfer,1,15,0.1,13.5,5,8.5
ORD-2023-03124,2023-10-03,2023-10-07,CUST-0022,PRD-026,R106,Online,PayPal,2,210,0.15,357,190,167
ORD-2023-00865,2023-10-04,2023-10-05,CUST-0239,PRD-026,R104,In-Store,Credit Card,1,210,0,210,95,115
ORD-2023-01535,2023-10-04,2023-10-09,CUST-0162,PRD-002,R107,Online,Credit Card,4,1699,0,6796,4400,2396
ORD-2023-02143,2023-10-05,2023-10-07,CUST-0134,PRD-008,R106,Distributor,Bank Transfer,4,49,0.05,186.2,72,114.2
ORD-2023-02676,2023-10-05,2023-10-08,CUST-0161,PRD-015,R107,Online,Cash,1,15,0.05,14.25,5,9.25
ORD-2023-02930,2023-10-05,2023-10-10,CUST-0100,PRD-028,R107,Online,Cash,3,135,0.1,364.5,180,184.5
ORD-2023-00122,2023-10-06,2023-10-10,CUST-0166,PRD-008,R104,Distributor,Bank Transfer,6,49,0.05,279.3,108,171.3
ORD-2023-01489,2023-10-07,2023-10-11,CUST-0124,PRD-008,R106,Distributor,Cash,6,49,0,294,108,186
ORD-2023-01785,2023-10-07,2023-10-08,CUST-0063,PRD-006,R106,Distributor,Credit Card,6,89,0.1,480.6,210,270.6
ORD-2023-01378,2023-10-08,2023-10-09,CUST-0092,PRD-016,R103,Online,PayPal,5,24,0.15,102,45,57
ORD-2023-01830,2023-10-08,2023-10-11,CUST-0160,PRD-013,R103,In-Store,Bank Transfer,6,28,0.05,159.6,84,75.6
ORD-2023-02602,2023-10-08,2023-10-13,CUST-0151,PRD-005,R105,Distributor,PayPal,2,39,0,78,30,48
